date,ticker,close,low,high
11.Jan.16,RUS,103.4,102.31,104.78
08.Jan.16,RUS,103.85,103.66,106.49
07.Jan.16,RUS,105.67,105.49,107.5
06.Jan.16,RUS,108.57,108,109.6
05.Jan.16,RUS,110.25,109.55,110.58
04.Jan.16,RUS,110.01,109.08,110.83
31.Dec.15,RUS,112.62,112.51,113.97
30.Dec.15,RUS,114.04,114,115.35
29.Dec.15,RUS,115.2,114.07,115.29
28.Dec.15,RUS,113.97,112.96,114.07
24.Dec.15,RUS,114.5,114.15,115.16
23.Dec.15,RUS,114.78,113.73,114.96
22.Dec.15,RUS,113.35,111.79,113.52
21.Dec.15,RUS,112.32,111.5,112.63
18.Dec.15,RUS,111.48,111.44,112.89
17.Dec.15,RUS,113.21,112.97,114.94
16.Dec.15,RUS,114.43,112.83,114.65
15.Dec.15,RUS,112.71,111.6,112.96
14.Dec.15,RUS,111.11,110.28,112.38
11.Dec.15,RUS,111.91,111.53,113.34
10.Dec.15,RUS,114.46,113.65,115.08
09.Dec.15,RUS,114.08,113.6,116.17
08.Dec.15,RUS,115.37,114.46,116.01
07.Dec.15,RUS,116.01,115.51,117.67
04.Dec.15,RUS,117.78,116.34,117.93
03.Dec.15,RUS,116.6,116.14,119.45
02.Dec.15,RUS,118.6,118.45,120.04
01.Dec.15,RUS,119.89,118.9,119.91
30.Nov.15,RUS,119.1,119.05,120.07
27.Nov.15,RUS,119.62,118.88,119.9
25.Nov.15,RUS,119.17,118.11,119.32
24.Nov.15,RUS,118.25,116.56,118.42
23.Nov.15,RUS,117.39,116.68,117.89
20.Nov.15,RUS,116.81,116.38,117.36
19.Nov.15,RUS,116.06,115.74,116.65
18.Nov.15,RUS,116.55,114.52,116.65
17.Nov.15,RUS,114.61,114.45,116.15
16.Nov.15,RUS,115.05,113.36,115.09
13.Nov.15,RUS,114.07,113.66,115.34
12.Nov.15,RUS,114.9,114.73,116.49
11.Nov.15,RUS,117.14,117.08,118.34
10.Nov.15,RUS,118.17,116.96,118.17
09.Nov.15,RUS,117.82,117.27,119.29
06.Nov.15,RUS,119.22,117.29,119.36
05.Nov.15,RUS,118.38,117.09,118.6
04.Nov.15,RUS,118.29,117.69,119
03.Nov.15,RUS,118.35,117.39,119.03
02.Nov.15,RUS,117.74,115.42,118.07
30.Oct.15,RUS,115.34,115.08,116.03
29.Oct.15,RUS,115.87,115.56,117.11
28.Oct.15,RUS,117.12,113.92,117.14
27.Oct.15,RUS,113.8,113.1,114.87
26.Oct.15,RUS,115.06,114.93,115.87
23.Oct.15,RUS,115.85,114.73,116.05
22.Oct.15,RUS,114.72,113.73,115.42
21.Oct.15,RUS,113.72,113.65,115.98
20.Oct.15,RUS,115.48,115.03,116.3
19.Oct.15,RUS,115.64,114.65,116.21
16.Oct.15,RUS,115.42,114.43,115.8
15.Oct.15,RUS,115.57,112.66,115.57
14.Oct.15,RUS,112.87,112.71,114.75
13.Oct.15,RUS,113.99,113.93,116.3
12.Oct.15,RUS,115.57,115.07,115.99
09.Oct.15,RUS,115.74,115.4,116.14
08.Oct.15,RUS,115.51,113.95,115.75
07.Oct.15,RUS,114.48,112.63,114.5
06.Oct.15,RUS,112.49,111.78,113.67
05.Oct.15,RUS,113.27,111.54,113.45
02.Oct.15,RUS,110.63,107.12,110.63
01.Oct.15,RUS,109.01,107.43,109.68
30.Sep.15,RUS,109.2,107.91,109.43
29.Sep.15,RUS,107.53,106.99,109.11
28.Sep.15,RUS,108.3,107.88,111.15
25.Sep.15,RUS,111.42,110.93,113.91
24.Sep.15,RUS,113.23,111.87,113.42
23.Sep.15,RUS,113.42,113.07,114.42
22.Sep.15,RUS,113.76,113.05,114.73
21.Sep.15,RUS,115.51,115.08,117.3
18.Sep.15,RUS,115.72,115.4,116.84
17.Sep.15,RUS,117.34,116.68,118.89
16.Sep.15,RUS,116.94,115.79,117.02
15.Sep.15,RUS,115.94,114.73,116.19
14.Sep.15,RUS,114.65,114.43,115.54
11.Sep.15,RUS,115.18,113.66,115.2
10.Sep.15,RUS,114.64,113.73,115.28
09.Sep.15,RUS,114.12,114.01,116.42
08.Sep.15,RUS,115.45,114.11,115.57
04.Sep.15,RUS,112.87,112.28,113.7
03.Sep.15,RUS,113.73,113.55,115.13
02.Sep.15,RUS,113.91,112.08,113.97
01.Sep.15,RUS,111.9,111.6,114.12
31.Aug.15,RUS,115.2,114.76,115.98
28.Aug.15,RUS,115.62,114.21,115.7
27.Aug.15,RUS,114.49,112.36,115.12
26.Aug.15,RUS,112.48,109.42,112.69
25.Aug.15,RUS,109.69,109.56,114.1
24.Aug.15,RUS,110.54,108.26,114.92
21.Aug.15,RUS,115.03,114.37,116.66
20.Aug.15,RUS,116.39,116.39,118.61
19.Aug.15,RUS,119.41,118.74,120.5
18.Aug.15,RUS,120.66,120.52,121.46
17.Aug.15,RUS,121.63,119.6,121.68
14.Aug.15,RUS,120.36,119.02,120.49
13.Aug.15,RUS,119.59,119.39,120.59
12.Aug.15,RUS,119.99,117.97,120.34
11.Aug.15,RUS,120.22,119.65,121.09
10.Aug.15,RUS,121.26,120.31,121.52
07.Aug.15,RUS,119.88,119.07,120.44
06.Aug.15,RUS,120.69,119.78,122.66
05.Aug.15,RUS,122.34,121.91,123.53
04.Aug.15,RUS,122.06,121.61,122.96
03.Aug.15,RUS,122.35,121.46,123.16
31.Jul.15,RUS,122.96,122.22,123.67
30.Jul.15,RUS,122.29,121.01,122.44
29.Jul.15,RUS,121.94,120.97,122.33
28.Jul.15,RUS,121.6,119.34,121.81
27.Jul.15,RUS,120.57,120.27,121.32
24.Jul.15,RUS,121.58,121.49,123.71
23.Jul.15,RUS,123.57,123.3,125.39
22.Jul.15,RUS,124.95,123.88,125.09
21.Jul.15,RUS,124.49,124.11,125.8
20.Jul.15,RUS,125.08,124.76,125.86
17.Jul.15,RUS,125.76,125.36,126.38
16.Jul.15,RUS,126.31,125.97,126.74
15.Jul.15,RUS,125.56,125.27,126.48
14.Jul.15,RUS,126.23,125.4,126.5
13.Jul.15,RUS,125.53,124.75,125.64
10.Jul.15,RUS,124.13,123.36,124.34
09.Jul.15,RUS,122.43,122.27,123.53
08.Jul.15,RUS,121.99,121.28,123.35
07.Jul.15,RUS,123.88,121.53,123.99
06.Jul.15,RUS,123.74,122.82,124.51
02.Jul.15,RUS,123.78,123.37,124.96
01.Jul.15,RUS,125.23,124.06,126.16
30.Jun.15,RUS,124.86,124.29,125.32
29.Jun.15,RUS,124.28,124.11,127.07
26.Jun.15,RUS,127.5,126.82,128.34
